id,dayofweek,fromid,toid,distance,rank
5451,4,61,25,51,12
5452,4,61,27,51,13
5453,4,61,30,51,14
5454,4,61,38,51,15
5455,4,61,29,52,16
5456,4,61,31,53,17
5457,4,61,43,53,18
5458,4,61,51,53,19
5459,4,61,34,54,20
5460,4,61,10,60,21
5461,4,61,40,66,22
5462,4,61,8,70,23
5463,4,61,65,76,24
5464,4,61,64,86,25
5465,4,61,53,87,26
5466,4,61,70,96,27
5467,4,61,69,98,28
5468,4,61,52,109,29
5469,4,61,87,133,30
5470,4,61,88,135,31
5471,4,61,74,139,32
5472,4,61,96,143,33
5473,4,61,97,147,34
5474,4,61,100,153,35
5475,4,61,103,155,36
5476,4,61,107,168,37
5477,4,61,104,170,38
5478,4,61,110,193,39
5479,4,61,118,198,40
5480,4,61,115,199,41
5481,4,61,114,203,42
5482,4,61,116,203,43
5483,4,61,123,208,44
5484,4,62,62,0,0
5485,4,62,60,4,1
5486,4,62,61,5,2
5487,4,62,59,17,3
5488,4,62,19,37,4
5489,4,62,17,40,5
5490,4,62,13,42,6
5491,4,62,21,49,7
5492,4,62,25,52,8
5493,4,62,26,52,9
5494,4,62,27,52,10
5495,4,62,30,52,11
5496,4,62,36,52,12
5497,4,62,37,52,13
5498,4,62,38,52,14
5499,4,62,46,53,15
5500,4,62,29,54,16
5501,4,62,31,54,17
5502,4,62,34,55,18
5503,4,62,43,55,19
5504,4,62,51,57,20
5505,4,62,10,65,21
5506,4,62,40,67,22
5507,4,62,65,74,23
5508,4,62,8,75,24
5509,4,62,64,84,25
5510,4,62,53,89,26
5511,4,62,70,95,27
5512,4,62,69,97,28
5513,4,62,52,111,29
5514,4,62,87,137,30
5515,4,62,88,139,31
5516,4,62,74,143,32
5517,4,62,96,147,33
5518,4,62,97,151,34
5519,4,62,100,157,35
5520,4,62,103,159,36
5521,4,62,107,172,37
5522,4,62,104,174,38
5523,4,62,110,197,39
5524,4,62,118,202,40
5525,4,62,115,203,41
5526,4,62,114,207,42
5527,4,62,116,207,43
5528,4,62,123,212,44
5529,4,64,64,0,0
5530,4,64,65,15,1
5531,4,64,60,81,2
5532,4,64,62,84,3
5533,4,64,61,86,4
5534,4,64,59,93,5
5535,4,64,19,113,6
5536,4,64,13,119,7
5537,4,64,17,119,8
5538,4,64,21,128,9
5539,4,64,46,130,10
5540,4,64,25,131,11
5541,4,64,26,131,12
5542,4,64,36,131,13
5543,4,64,37,131,14
5544,4,64,27,132,15
5545,4,64,30,132,16
5546,4,64,38,132,17
5547,4,64,29,133,18
5548,4,64,31,134,19
5549,4,64,43,134,20
5550,4,64,51,134,21
5551,4,64,34,135,22
5552,4,64,10,142,23
5553,4,64,40,146,24
5554,4,64,8,151,25
5555,4,64,87,165,26
5556,4,64,88,166,27
5557,4,64,53,168,28
5558,4,64,74,172,29
5559,4,64,70,173,30
5560,4,64,69,174,31
5561,4,64,100,187,32
5562,4,64,103,188,33
5563,4,64,52,190,34
5564,4,64,107,200,35
5565,4,64,104,203,36
5566,4,64,96,215,37
5567,4,64,97,219,38
5568,4,64,110,225,39
5569,4,64,118,230,40
5570,4,64,115,232,41
5571,4,64,114,236,42
5572,4,64,116,236,43
5573,4,64,123,242,44
5574,4,65,65,0,0
5575,4,65,64,15,1
5576,4,65,60,72,2
5577,4,65,62,74,3
5578,4,65,61,76,4
5579,4,65,59,84,5
5580,4,65,19,104,6
5581,4,65,13,110,7
5582,4,65,17,110,8
5583,4,65,21,119,9
5584,4,65,46,121,10
5585,4,65,25,122,11
5586,4,65,26,122,12
5587,4,65,27,122,13
5588,4,65,30,122,14
5589,4,65,36,122,15
5590,4,65,37,122,16
5591,4,65,38,122,17
5592,4,65,29,124,18
5593,4,65,31,124,19
5594,4,65,34,125,20
5595,4,65,43,125,21
5596,4,65,51,125,22
5597,4,65,10,133,23
5598,4,65,40,137,24
5599,4,65,8,142,25
5600,4,65,87,156,26
5601,4,65,88,157,27
5602,4,65,53,159,28
5603,4,65,70,163,29
5604,4,65,74,163,30
5605,4,65,69,165,31
5606,4,65,100,177,32
5607,4,65,103,179,33
5608,4,65,52,181,34
5609,4,65,107,191,35
5610,4,65,104,194,36
5611,4,65,96,205,37
5612,4,65,97,210,38
5613,4,65,110,216,39
5614,4,65,118,221,40
5615,4,65,115,223,41
5616,4,65,114,227,42
5617,4,65,116,227,43
5618,4,65,123,232,44
5619,4,69,69,0,0
5620,4,69,70,7,1
5621,4,69,60,97,2
5622,4,69,62,97,3
5623,4,69,61,98,4
5624,4,69,17,102,5
5625,4,69,13,106,6
5626,4,69,26,108,7
5627,4,69,38,108,8
5628,4,69,19,109,9
5629,4,69,25,109,10
5630,4,69,27,109,11
5631,4,69,30,109,12
5632,4,69,37,109,13
5633,4,69,59,109,14
5634,4,69,21,110,15
5635,4,69,29,111,16
5636,4,69,31,111,17
5637,4,69,43,111,18
5638,4,69,34,112,19
5639,4,69,36,114,20
5640,4,69,46,115,21
5641,4,69,51,119,22
5642,4,69,40,124,23
5643,4,69,8,129,24
5644,4,69,10,129,25
5645,4,69,53,146,26
5646,4,69,65,165,27
5647,4,69,52,168,28
5648,4,69,64,174,29
5649,4,69,87,201,30
5650,4,69,88,203,31
5651,4,69,74,207,32
5652,4,69,96,211,33
5653,4,69,97,215,34
5654,4,69,100,221,35
5655,4,69,103,223,36
5656,4,69,107,236,37
5657,4,69,104,238,38
5658,4,69,110,261,39
5659,4,69,118,266,40
5660,4,69,115,267,41
5661,4,69,114,271,42
5662,4,69,116,271,43
5663,4,69,123,276,44
5664,4,70,70,0,0
5665,4,70,69,7,1
5666,4,70,60,95,2
5667,4,70,62,95,3
5668,4,70,61,96,4
5669,4,70,17,101,5
5670,4,70,13,105,6
5671,4,70,19,107,7
5672,4,70,25,107,8
5673,4,70,26,107,9
5674,4,70,38,107,10
5675,4,70,27,108,11
5676,4,70,30,108,12
5677,4,70,37,108,13
5678,4,70,59,108,14
5679,4,70,21,109,15
5680,4,70,29,109,16
5681,4,70,31,110,17
5682,4,70,43,110,18
5683,4,70,34,111,19
5684,4,70,36,113,20
5685,4,70,46,114,21
5686,4,70,51,117,22
5687,4,70,40,122,23
5688,4,70,8,128,24
5689,4,70,10,128,25
5690,4,70,53,145,26
5691,4,70,65,163,27
5692,4,70,52,166,28
5693,4,70,64,173,29
5694,4,70,87,200,30
5695,4,70,88,201,31
5696,4,70,74,206,32
5697,4,70,96,210,33
5698,4,70,97,214,34
5699,4,70,100,220,35
5700,4,70,103,222,36
5701,4,70,107,235,37
5702,4,70,104,237,38
5703,4,70,110,260,39
5704,4,70,115,265,40
5705,4,70,118,265,41
5706,4,70,114,269,42
5707,4,70,116,269,43
5708,4,70,123,275,44
5709,4,74,74,0,0
5710,4,74,87,8,1
5711,4,74,88,10,2
5712,4,74,100,24,3
5713,4,74,103,26,4
5714,4,74,107,39,5
5715,4,74,104,41,6
5716,4,74,96,44,7
5717,4,74,97,48,8
5718,4,74,110,67,9
5719,4,74,115,70,10
5720,4,74,118,72,11
5721,4,74,114,74,12
5722,4,74,116,74,13
5723,4,74,123,79,14
5724,4,74,10,86,15
5725,4,74,8,87,16
5726,4,74,51,98,17
5727,4,74,46,99,18
5728,4,74,19,103,19
5729,4,74,34,103,20
5730,4,74,37,103,21
5731,4,74,30,105,22
5732,4,74,36,105,23
5733,4,74,25,106,24
5734,4,74,27,106,25
5735,4,74,29,106,26
5736,4,74,38,106,27
5737,4,74,43,106,28
5738,4,74,52,106,29
5739,4,74,26,107,30
5740,4,74,31,107,31
5741,4,74,53,109,32
5742,4,74,21,111,33
5743,4,74,13,112,34
5744,4,74,17,115,35
5745,4,74,40,119,36
5746,4,74,59,129,37
5747,4,74,61,139,38
5748,4,74,60,140,39
5749,4,74,62,143,40
5750,4,74,65,163,41
5751,4,74,64,172,42
5752,4,74,70,206,43
5753,4,74,69,207,44
5754,4,87,87,0,0
5755,4,87,88,2,1
5756,4,87,74,8,2
5757,4,87,100,23,3
5758,4,87,103,25,4
5759,4,87,107,35,5
5760,4,87,104,40,6
5761,4,87,96,51,7
5762,4,87,97,55,8
5763,4,87,110,60,9
5764,4,87,118,65,10
5765,4,87,115,68,11
5766,4,87,114,72,12
5767,4,87,116,72,13
5768,4,87,123,78,14
5769,4,87,10,80,15
5770,4,87,8,81,16
5771,4,87,51,92,17
5772,4,87,46,93,18
5773,4,87,19,97,19
5774,4,87,34,97,20
5775,4,87,37,97,21
5776,4,87,30,99,22
5777,4,87,36,99,23
5778,4,87,25,100,24
5779,4,87,27,100,25
5780,4,87,29,100,26
5781,4,87,38,100,27
5782,4,87,43,100,28
5783,4,87,26,101,29
5784,4,87,31,101,30
5785,4,87,53,103,31
5786,4,87,21,105,32
5787,4,87,13,106,33
5788,4,87,17,109,34
5789,4,87,40,113,35
5790,4,87,52,122,36
5791,4,87,59,123,37
5792,4,87,61,133,38
5793,4,87,60,134,39
5794,4,87,62,137,40
5795,4,87,65,156,41
5796,4,87,64,165,42
5797,4,87,70,200,43
5798,4,87,69,201,44
5799,4,88,88,0,0
5800,4,88,87,2,1
5801,4,88,74,10,2
5802,4,88,100,25,3
5803,4,88,103,26,4
5804,4,88,107,36,5
5805,4,88,104,41,6
5806,4,88,96,53,7
5807,4,88,97,57,8
5808,4,88,110,61,9
5809,4,88,118,66,10
5810,4,88,115,70,11
5811,4,88,114,74,12
5812,4,88,116,74,13
5813,4,88,123,80,14
5814,4,88,10,82,15
5815,4,88,8,83,16
5816,4,88,51,94,17
5817,4,88,46,95,18
5818,4,88,19,99,19
5819,4,88,34,99,20
5820,4,88,37,99,21
5821,4,88,30,100,22
5822,4,88,25,101,23
5823,4,88,29,101,24
5824,4,88,36,101,25
5825,4,88,38,101,26
5826,4,88,26,102,27
5827,4,88,27,102,28
5828,4,88,31,102,29
5829,4,88,43,102,30
5830,4,88,53,105,31
5831,4,88,21,107,32
5832,4,88,13,108,33
5833,4,88,17,110,34
5834,4,88,40,115,35
5835,4,88,52,124,36
5836,4,88,59,125,37
5837,4,88,60,135,38
5838,4,88,61,135,39
5839,4,88,62,139,40
5840,4,88,65,157,41
5841,4,88,64,166,42
5842,4,88,70,201,43
5843,4,88,69,203,44
5844,4,96,96,0,0
5845,4,96,97,5,1
5846,4,96,74,44,2
5847,4,96,104,47,3
5848,4,96,87,51,4
5849,4,96,88,53,5
5850,4,96,100,56,6
5851,4,96,103,58,7
5852,4,96,107,58,8
5853,4,96,53,75,9
5854,4,96,115,80,10
5855,4,96,116,80,11
5856,4,96,52,82,12
5857,4,96,114,85,13
5858,4,96,118,88,14
5859,4,96,10,91,15
5860,4,96,123,91,16
5861,4,96,8,93,17
5862,4,96,110,99,18
5863,4,96,31,100,19
5864,4,96,40,101,20
5865,4,96,51,105,21
5866,4,96,26,106,22
5867,4,96,27,106,23
5868,4,96,29,106,24
5869,4,96,46,106,25
5870,4,96,19,107,26
5871,4,96,25,107,27
5872,4,96,30,107,28
5873,4,96,43,107,29
5874,4,96,38,108,30
5875,4,96,34,109,31
5876,4,96,37,109,32
5877,4,96,36,111,33
5878,4,96,13,117,34
5879,4,96,21,118,35
5880,4,96,17,121,36
5881,4,96,59,133,37
5882,4,96,60,143,38
5883,4,96,61,143,39
5884,4,96,62,147,40
5885,4,96,65,205,41
5886,4,96,70,210,42
5887,4,96,69,211,43
5888,4,96,64,215,44
5889,4,97,97,0,0
5890,4,97,96,5,1
5891,4,97,74,48,2
5892,4,97,104,51,3
5893,4,97,87,55,4
5894,4,97,88,57,5
5895,4,97,100,60,6
5896,4,97,103,62,7
5897,4,97,107,62,8
5898,4,97,53,72,9
5899,4,97,52,78,10
5900,4,97,115,84,11
5901,4,97,116,84,12
5902,4,97,114,89,13
5903,4,97,118,92,14
5904,4,97,10,95,15
5905,4,97,123,95,16
5906,4,97,8,97,17
5907,4,97,31,97,18
5908,4,97,40,98,19
5909,4,97,27,102,20
5910,4,97,51,102,21
5911,4,97,25,103,22
5912,4,97,26,103,23
5913,4,97,29,103,24
5914,4,97,46,103,25
5915,4,97,110,103,26
5916,4,97,30,104,27
5917,4,97,43,104,28
5918,4,97,38,105,29
5919,4,97,34,107,30
5920,4,97,37,107,31
5921,4,97,36,109,32
5922,4,97,19,111,33
5923,4,97,21,115,34
5924,4,97,13,116,35
5925,4,97,17,118,36
5926,4,97,59,137,37
5927,4,97,61,147,38
5928,4,97,60,148,39
5929,4,97,62,151,40
5930,4,97,65,210,41
5931,4,97,70,214,42
5932,4,97,69,215,43
5933,4,97,64,219,44
5934,4,100,100,0,0
5935,4,100,103,9,1
5936,4,100,107,16,2
5937,4,100,87,23,3
5938,4,100,74,24,4
5939,4,100,104,24,5
5940,4,100,88,25,6
5941,4,100,110,44,7
5942,4,100,118,49,8
5943,4,100,115,53,9
5944,4,100,116,55,10
5945,4,100,96,56,11
5946,4,100,114,57,12
5947,4,100,97,60,13
5948,4,100,123,62,14
5949,4,100,10,100,15
5950,4,100,8,102,16
5951,4,100,51,112,17
5952,4,100,46,114,18
5953,4,100,34,117,19
5954,4,100,19,118,20
5955,4,100,37,118,21
5956,4,100,30,119,22
5957,4,100,36,119,23
5958,4,100,25,120,24
5959,4,100,27,120,25
5960,4,100,29,120,26
5961,4,100,38,120,27
5962,4,100,26,121,28
5963,4,100,31,121,29
5964,4,100,43,121,30
5965,4,100,53,124,31
5966,4,100,21,125,32
5967,4,100,13,126,33
5968,4,100,17,129,34
5969,4,100,40,133,35
5970,4,100,52,136,36
5971,4,100,59,144,37
5972,4,100,61,153,38
5973,4,100,60,154,39
5974,4,100,62,157,40
5975,4,100,65,177,41
5976,4,100,64,187,42
5977,4,100,70,220,43
5978,4,100,69,221,44
5979,4,103,103,0,0
5980,4,103,100,9,1
5981,4,103,104,15,2
5982,4,103,107,22,3
5983,4,103,87,25,4
5984,4,103,74,26,5
5985,4,103,88,26,6
5986,4,103,115,48,7
5987,4,103,116,48,8
5988,4,103,114,53,9
5989,4,103,110,55,10
5990,4,103,96,58,11
5991,4,103,123,59,12
5992,4,103,118,60,13
5993,4,103,97,62,14
5994,4,103,10,102,15
5995,4,103,8,103,16
5996,4,103,51,114,17
5997,4,103,46,115,18
5998,4,103,19,119,19
5999,4,103,34,119,20
6000,4,103,37,119,21
6001,4,103,30,121,22
6002,4,103,36,121,23
6003,4,103,25,122,24
6004,4,103,27,122,25
6005,4,103,29,122,26
6006,4,103,38,122,27
6007,4,103,43,122,28
6008,4,103,26,123,29
6009,4,103,31,123,30
6010,4,103,53,125,31
6011,4,103,21,127,32
6012,4,103,13,128,33
6013,4,103,17,131,34
6014,4,103,40,135,35
6015,4,103,52,138,36
6016,4,103,59,145,37
6017,4,103,61,155,38
6018,4,103,60,156,39
6019,4,103,62,159,40
6020,4,103,65,179,41
6021,4,103,64,188,42
6022,4,103,70,222,43
6023,4,103,69,223,44
6024,4,104,104,0,0
6025,4,104,107,11,1
6026,4,104,103,15,2
6027,4,104,100,24,3
6028,4,104,115,34,4
6029,4,104,116,34,5
6030,4,104,110,38,6
6031,4,104,87,40,7
6032,4,104,114,40,8
6033,4,104,74,41,9
6034,4,104,88,41,10
6035,4,104,118,43,11
6036,4,104,123,45,12
6037,4,104,96,47,13
6038,4,104,97,51,14
6039,4,104,10,117,15
6040,4,104,8,118,16
6041,4,104,53,121,17
6042,4,104,52,127,18
6043,4,104,51,129,19
6044,4,104,46,130,20
6045,4,104,19,134,21
6046,4,104,34,134,22
6047,4,104,37,135,23
6048,4,104,30,136,24
6049,4,104,36,136,25
6050,4,104,25,137,26
6051,4,104,27,137,27
6052,4,104,29,137,28
6053,4,104,38,137,29
6054,4,104,43,137,30
6055,4,104,26,138,31
6056,4,104,31,138,32
6057,4,104,21,142,33
6058,4,104,13,143,34
6059,4,104,17,146,35
6060,4,104,40,146,36
6061,4,104,59,160,37
6062,4,104,61,170,38
6063,4,104,60,171,39
6064,4,104,62,174,40
6065,4,104,65,194,41
6066,4,104,64,203,42
6067,4,104,70,237,43
6068,4,104,69,238,44
6069,4,107,107,0,0
6070,4,107,104,11,1
6071,4,107,100,16,2
6072,4,107,103,22,3
6073,4,107,110,34,4
6074,4,107,87,35,5
6075,4,107,88,36,6
6076,4,107,115,38,7
6077,4,107,74,39,8
6078,4,107,116,39,9
6079,4,107,118,39,10
6080,4,107,114,42,11
6081,4,107,123,48,12
6082,4,107,96,58,13
6083,4,107,97,62,14
6084,4,107,10,115,15
6085,4,107,8,117,16
6086,4,107,51,128,17
6087,4,107,46,129,18
6088,4,107,34,132,19
6089,4,107,53,132,20
6090,4,107,19,133,21
6091,4,107,37,133,22
6092,4,107,30,134,23
6093,4,107,36,134,24
6094,4,107,25,135,25
6095,4,107,27,135,26
6096,4,107,29,135,27
6097,4,107,38,135,28
6098,4,107,26,136,29
6099,4,107,31,136,30
6100,4,107,43,136,31
6101,4,107,52,138,32
6102,4,107,13,141,33
6103,4,107,21,141,34
6104,4,107,17,144,35
6105,4,107,40,149,36
6106,4,107,59,159,37
6107,4,107,61,168,38
6108,4,107,60,169,39
6109,4,107,62,172,40
6110,4,107,65,191,41
6111,4,107,64,200,42
6112,4,107,70,235,43
6113,4,107,69,236,44
6114,4,110,110,0,0
6115,4,110,118,7,1
6116,4,110,114,18,2
6117,4,110,115,19,3
6118,4,110,123,22,4
6119,4,110,116,23,5
6120,4,110,107,34,6
6121,4,110,104,38,7
6122,4,110,100,44,8
6123,4,110,103,55,9
6124,4,110,87,60,10
6125,4,110,88,61,11
6126,4,110,74,67,12
6127,4,110,96,99,13
6128,4,110,97,103,14
6129,4,110,10,140,15
6130,4,110,8,142,16
6131,4,110,51,153,17
6132,4,110,46,154,18
6133,4,110,34,157,19
6134,4,110,19,158,20
6135,4,110,37,158,21
6136,4,110,30,159,22
6137,4,110,36,159,23
6138,4,110,25,160,24
6139,4,110,27,160,25
6140,4,110,29,160,26
6141,4,110,38,160,27
6142,4,110,26,161,28
6143,4,110,31,161,29
6144,4,110,43,161,30
6145,4,110,53,164,31
6146,4,110,21,165,32
6147,4,110,13,166,33
6148,4,110,17,169,34
6149,4,110,40,174,35
6150,4,110,52,179,36
6151,4,110,59,184,37
6152,4,110,61,193,38
6153,4,110,60,194,39
6154,4,110,62,197,40
6155,4,110,65,216,41
6156,4,110,64,225,42
6157,4,110,70,260,43
6158,4,110,69,261,44
6159,4,114,114,0,0
6160,4,114,115,8,1
6161,4,114,116,9,2
6162,4,114,123,9,3
6163,4,114,118,11,4
6164,4,114,110,18,5
6165,4,114,104,40,6
6166,4,114,107,42,7
6167,4,114,103,53,8
6168,4,114,100,57,9
6169,4,114,87,72,10
6170,4,114,74,74,11
6171,4,114,88,74,12
6172,4,114,96,85,13
6173,4,114,97,89,14
6174,4,114,10,150,15
6175,4,114,8,151,16
6176,4,114,53,158,17
6177,4,114,51,162,18
6178,4,114,46,163,19
6179,4,114,52,164,20
6180,4,114,19,167,21
6181,4,114,34,167,22
6182,4,114,37,167,23
6183,4,114,30,168,24
6184,4,114,25,169,25
6185,4,114,29,169,26
6186,4,114,36,169,27
6187,4,114,38,169,28
6188,4,114,26,170,29
6189,4,114,27,170,30
6190,4,114,31,170,31
6191,4,114,43,170,32
6192,4,114,13,175,33
6193,4,114,21,175,34
6194,4,114,17,178,35
6195,4,114,40,183,36
6196,4,114,59,193,37
6197,4,114,60,203,38
6198,4,114,61,203,39
6199,4,114,62,207,40
6200,4,114,65,227,41
6201,4,114,64,236,42
6202,4,114,70,269,43
6203,4,114,69,271,44
6204,4,115,115,0,0
6205,4,115,116,4,1
6206,4,115,114,8,2
6207,4,115,123,13,3
6208,4,115,118,14,4
6209,4,115,110,19,5
6210,4,115,104,34,6
6211,4,115,107,38,7
6212,4,115,103,48,8
6213,4,115,100,53,9
6214,4,115,87,68,10
6215,4,115,74,70,11
6216,4,115,88,70,12
6217,4,115,96,80,13
6218,4,115,97,84,14
6219,4,115,10,146,15
6220,4,115,8,147,16
6221,4,115,53,153,17
6222,4,115,51,158,18
6223,4,115,46,159,19
6224,4,115,52,159,20
6225,4,115,19,163,21
6226,4,115,34,163,22
6227,4,115,37,163,23
6228,4,115,25,165,24
6229,4,115,30,165,25
6230,4,115,36,165,26
6231,4,115,38,165,27
6232,4,115,27,166,28
6233,4,115,29,166,29
6234,4,115,31,166,30
6235,4,115,43,166,31
6236,4,115,26,167,32
6237,4,115,21,171,33
6238,4,115,13,172,34
6239,4,115,17,174,35
6240,4,115,40,179,36
6241,4,115,59,189,37
6242,4,115,60,199,38
6243,4,115,61,199,39
6244,4,115,62,203,40
6245,4,115,65,223,41
6246,4,115,64,232,42
6247,4,115,70,265,43
6248,4,115,69,267,44
6249,4,116,116,0,0
6250,4,116,115,4,1
6251,4,116,114,9,2
6252,4,116,123,15,3
6253,4,116,118,16,4
6254,4,116,110,23,5
6255,4,116,104,34,6
6256,4,116,107,39,7
6257,4,116,103,48,8
6258,4,116,100,55,9
6259,4,116,87,72,10
6260,4,116,74,74,11
6261,4,116,88,74,12
6262,4,116,96,80,13
6263,4,116,97,84,14
6264,4,116,10,150,15
6265,4,116,8,151,16
6266,4,116,53,153,17
6267,4,116,52,159,18
6268,4,116,51,162,19
6269,4,116,46,163,20
6270,4,116,19,167,21
6271,4,116,34,167,22
6272,4,116,37,167,23
6273,4,116,30,168,24
6274,4,116,25,169,25
6275,4,116,29,169,26
6276,4,116,36,169,27
6277,4,116,38,169,28
6278,4,116,26,170,29
6279,4,116,27,170,30
6280,4,116,31,170,31
6281,4,116,43,170,32
6282,4,116,13,175,33
6283,4,116,21,175,34
6284,4,116,17,178,35
6285,4,116,40,179,36
6286,4,116,59,193,37
6287,4,116,60,203,38
6288,4,116,61,203,39
6289,4,116,62,207,40
6290,4,116,65,227,41
6291,4,116,64,236,42
6292,4,116,70,269,43
6293,4,116,69,271,44
6294,4,118,118,0,0
6295,4,118,110,7,1
6296,4,118,114,11,2
6297,4,118,115,14,3
6298,4,118,123,15,4
6299,4,118,116,16,5
6300,4,118,107,39,6
6301,4,118,104,43,7
6302,4,118,100,49,8
6303,4,118,103,60,9
6304,4,118,87,65,10
6305,4,118,88,66,11
6306,4,118,74,72,12
6307,4,118,96,88,13
6308,4,118,97,92,14
6309,4,118,10,145,15
6310,4,118,8,147,16
6311,4,118,51,158,17
6312,4,118,46,159,18
6313,4,118,34,162,19
6314,4,118,19,163,20
6315,4,118,37,163,21
6316,4,118,30,164,22
6317,4,118,36,164,23
6318,4,118,25,165,24
6319,4,118,27,165,25
6320,4,118,29,165,26
6321,4,118,38,165,27
6322,4,118,26,166,28
6323,4,118,31,166,29
6324,4,118,43,166,30
6325,4,118,52,168,31
6326,4,118,53,169,32
6327,4,118,21,170,33
6328,4,118,13,171,34
6329,4,118,17,174,35
6330,4,118,40,178,36
6331,4,118,59,189,37
6332,4,118,61,198,38
6333,4,118,60,199,39
6334,4,118,62,202,40
6335,4,118,65,221,41
6336,4,118,64,230,42
6337,4,118,70,265,43
6338,4,118,69,266,44
6339,4,123,123,0,0
6340,4,123,114,9,1
6341,4,123,115,13,2
6342,4,123,116,15,3
6343,4,123,118,15,4
6344,4,123,110,22,5
6345,4,123,104,45,6
6346,4,123,107,48,7
6347,4,123,103,59,8
6348,4,123,100,62,9
6349,4,123,87,78,10
6350,4,123,74,79,11
6351,4,123,88,80,12
6352,4,123,96,91,13
6353,4,123,97,95,14
6354,4,123,10,155,15
6355,4,123,8,157,16
6356,4,123,53,164,17
6357,4,123,51,168,18
6358,4,123,46,169,19
6359,4,123,52,170,20
6360,4,123,34,172,21
6361,4,123,19,173,22
6362,4,123,37,173,23
6363,4,123,30,174,24
6364,4,123,36,174,25
6365,4,123,25,175,26
6366,4,123,27,175,27
6367,4,123,29,175,28
6368,4,123,38,175,29
6369,4,123,26,176,30
6370,4,123,31,176,31
6371,4,123,43,176,32
6372,4,123,21,180,33
6373,4,123,13,181,34
6374,4,123,17,184,35
6375,4,123,40,188,36
6376,4,123,59,199,37
6377,4,123,61,208,38
6378,4,123,60,209,39
6379,4,123,62,212,40
6380,4,123,65,232,41
6381,4,123,64,242,42
6382,4,123,70,275,43
6383,4,123,69,276,44
6384,5,3,3,0,0
6385,5,3,4,17,1
6386,5,3,46,37,2
6387,5,3,11,38,3
6388,5,3,13,39,4
6389,5,3,51,40,5
6390,5,3,6,41,6
6391,5,3,36,42,7
6392,5,3,47,42,8
6393,5,3,8,43,9
6394,5,3,14,43,10
6395,5,3,5,45,11
6396,5,3,12,48,12
6397,5,3,17,50,13
6398,5,3,29,52,14
6399,5,3,41,52,15
6400,5,3,27,53,16
6401,5,3,31,53,17
6402,5,3,32,57,18
6403,5,3,28,58,19
6404,5,3,23,61,20
6405,5,3,82,75,21
6406,5,3,90,88,22
6407,5,3,87,91,23
6408,5,3,92,92,24
6409,5,3,79,100,25
6410,5,3,73,101,26
6411,5,3,96,101,27
6412,5,3,78,103,28
6413,5,3,75,105,29
6414,5,3,97,105,30
6415,5,3,107,126,31
6416,5,3,70,130,32
6417,5,3,108,144,33
6418,5,3,111,146,34
6419,5,3,110,151,35
6420,5,3,109,152,36
6421,5,3,118,156,37
6422,5,3,120,167,38
6423,5,3,121,168,39
6424,5,3,117,171,40
6425,5,4,4,0,0
6426,5,4,11,15,1
6427,5,4,3,17,2
6428,5,4,6,18,3
6429,5,4,8,20,4
6430,5,4,51,23,5
6431,5,4,5,32,6
6432,5,4,13,32,7
6433,5,4,14,36,8
6434,5,4,36,36,9
6435,5,4,47,36,10
6436,5,4,46,38,11
6437,5,4,12,42,12
6438,5,4,17,44,13
6439,5,4,41,44,14
6440,5,4,27,45,15
6441,5,4,28,45,16
6442,5,4,29,45,17
6443,5,4,31,45,18
6444,5,4,32,48,19
6445,5,4,23,54,20
6446,5,4,82,62,21
6447,5,4,90,75,22
6448,5,4,87,78,23
6449,5,4,92,80,24
6450,5,4,79,87,25
6451,5,4,96,88,26
6452,5,4,73,89,27
6453,5,4,78,90,28
6454,5,4,97,92,29
6455,5,4,75,93,30
6456,5,4,107,114,31
6457,5,4,70,123,32
6458,5,4,108,132,33
6459,5,4,111,134,34
6460,5,4,109,139,35
6461,5,4,110,139,36
6462,5,4,118,144,37
6463,5,4,120,155,38
6464,5,4,121,155,39
6465,5,4,117,158,40
6466,5,5,5,0,0
6467,5,5,6,26,1
6468,5,5,4,32,2
6469,5,5,11,35,3
6470,5,5,8,38,4
6471,5,5,3,45,5
6472,5,5,47,47,6
6473,5,5,46,50,7
6474,5,5,51,50,8
6475,5,5,82,51,9
6476,5,5,29,56,10
6477,5,5,36,56,11
6478,5,5,41,56,12
6479,5,5,27,57,13
6480,5,5,28,57,14
6481,5,5,31,57,15
6482,5,5,96,58,16
6483,5,5,32,60,17
6484,5,5,12,63,18
6485,5,5,13,63,19
6486,5,5,97,63,20
6487,5,5,90,65,21
6488,5,5,17,66,22
6489,5,5,14,67,23
6490,5,5,87,68,24
6491,5,5,92,69,25
6492,5,5,23,76,26
6493,5,5,79,77,27
6494,5,5,73,78,28
6495,5,5,78,79,29
6496,5,5,75,82,30
6497,5,5,107,103,31
6498,5,5,108,116,32
6499,5,5,111,124,33
6500,5,5,110,128,34
6501,5,5,109,129,35
6502,5,5,118,133,36
6503,5,5,120,139,37
6504,5,5,121,140,38
6505,5,5,117,143,39
6506,5,5,70,154,40
6507,5,6,6,0,0
6508,5,6,11,7,1
6509,5,6,8,12,2
6510,5,6,4,18,3
6511,5,6,47,23,4
6512,5,6,51,25,5
6513,5,6,5,26,6
6514,5,6,46,26,7
6515,5,6,36,31,8
6516,5,6,41,31,9
6517,5,6,27,32,10
6518,5,6,28,32,11
6519,5,6,29,32,12
6520,5,6,31,33,13
6521,5,6,32,36,14
6522,5,6,12,38,15
6523,5,6,3,41,16
6524,5,6,13,41,17
6525,5,6,17,42,18
